top,left,qtr,time_remaining,result,shot_type,distance_ft,lead,lebron_team_score,opponent_team_score,opponent,team,season,color
274,131,1st Qtr,3:49,False,3,25,True,17,10,SAC,GSW,2023,red
273,423,1st Qtr,2:35,False,3,29,True,19,12,SAC,GSW,2023,red
248,408,1st Qtr,2:28,False,3,26,True,19,12,SAC,GSW,2023,red
220,56,2nd Qtr,5:29,True,3,25,False,36,42,SAC,GSW,2023,green
305,256,2nd Qtr,2:42,False,3,26,False,43,50,SAC,GSW,2023,red
269,363,2nd Qtr,1:11,True,3,25,False,52,52,SAC,GSW,2023,green
272,98,2nd Qtr,0:27,False,3,26,False,52,56,SAC,GSW,2023,red
164,104,3rd Qtr,3:28,False,2,18,False,67,79,SAC,GSW,2023,red
54,259,4th Qtr,10:57,True,2,2,False,77,83,SAC,GSW,2023,green
62,260,4th Qtr,10:32,True,2,2,False,79,83,SAC,GSW,2023,green
288,362,4th Qtr,9:55,False,3,27,False,79,85,SAC,GSW,2023,red
57,259,4th Qtr,8:05,True,2,2,False,85,89,SAC,GSW,2023,green
118,343,4th Qtr,6:32,True,2,12,False,90,93,SAC,GSW,2023,green
92,248,4th Qtr,5:32,True,2,4,False,95,95,SAC,GSW,2023,green
312,233,4th Qtr,4:52,False,3,26,False,95,97,SAC,GSW,2023,red
138,465,4th Qtr,2:29,False,3,24,False,101,104,SAC,GSW,2023,red
272,93,4th Qtr,1:12,False,3,27,False,103,112,SAC,GSW,2023,red
323,184,4th Qtr,0:43,False,3,28,False,103,112,SAC,GSW,2023,red
177,369,1st Qtr,10:34,False,2,18,False,0,0,SAC,GSW,2023,red
351,231,1st Qtr,8:39,True,3,30,True,8,4,SAC,GSW,2023,green
248,122,1st Qtr,6:33,False,2,23,True,13,8,SAC,GSW,2023,red
213,28,2nd Qtr,11:48,False,3,27,True,29,20,SAC,GSW,2023,red
247,215,2nd Qtr,11:00,False,2,20,True,29,22,SAC,GSW,2023,red
326,159,2nd Qtr,9:20,True,3,29,True,34,27,SAC,GSW,2023,green
325,257,2nd Qtr,7:08,False,3,28,True,39,30,SAC,GSW,2023,red
116,340,2nd Qtr,4:33,True,2,12,True,41,33,SAC,GSW,2023,green
61,287,2nd Qtr,1:47,True,2,5,True,48,39,SAC,GSW,2023,green
110,136,2nd Qtr,0:54,False,2,12,True,50,39,SAC,GSW,2023,red
318,192,2nd Qtr,0:06,False,3,27,True,50,41,SAC,GSW,2023,red
274,69,2nd Qtr,0:02,True,3,28,True,53,41,SAC,GSW,2023,green
69,280,3rd Qtr,9:48,True,2,4,True,61,47,SAC,GSW,2023,green
75,207,3rd Qtr,7:01,True,2,4,True,63,54,SAC,GSW,2023,green
341,205,3rd Qtr,2:41,True,3,29,True,79,63,SAC,GSW,2023,green
126,257,3rd Qtr,1:37,True,2,8,True,81,64,SAC,GSW,2023,green
90,200,3rd Qtr,1:13,False,2,6,True,82,67,SAC,GSW,2023,red
378,319,3rd Qtr,0:01,False,3,34,True,84,72,SAC,GSW,2023,red
92,295,4th Qtr,10:51,True,2,7,True,90,74,SAC,GSW,2023,green
302,176,4th Qtr,10:27,False,3,26,True,90,77,SAC,GSW,2023,red
274,446,4th Qtr,9:33,True,3,30,True,93,77,SAC,GSW,2023,green
108,219,4th Qtr,8:19,False,2,6,True,95,79,SAC,GSW,2023,red
33,102,4th Qtr,7:09,False,2,14,True,98,81,SAC,GSW,2023,red
239,68,4th Qtr,5:26,False,3,26,True,105,83,SAC,GSW,2023,red
294,92,4th Qtr,3:28,True,3,29,True,110,89,SAC,GSW,2023,green
282,405,1st Qtr,8:45,True,3,28,True,11,9,SAC,GSW,2023,green
120,242,1st Qtr,5:22,True,2,7,True,21,18,SAC,GSW,2023,green
262,156,1st Qtr,3:48,True,2,23,True,28,21,SAC,GSW,2023,green
288,52,1st Qtr,3:34,False,3,30,True,28,21,SAC,GSW,2023,red
75,194,1st Qtr,0:51,False,2,5,True,31,27,SAC,GSW,2023,red
128,243,2nd Qtr,9:52,False,2,8,False,36,40,SAC,GSW,2023,red
348,122,2nd Qtr,0:22,True,3,32,False,65,66,SAC,GSW,2023,green
372,192,2nd Qtr,0:01,False,3,33,False,65,69,SAC,GSW,2023,red
268,96,3rd Qtr,10:49,True,3,26,False,70,72,SAC,GSW,2023,green
336,247,3rd Qtr,9:39,False,3,29,False,72,74,SAC,GSW,2023,red
79,217,3rd Qtr,7:07,True,2,4,True,80,78,SAC,GSW,2023,green
225,448,3rd Qtr,5:46,False,3,27,False,82,83,SAC,GSW,2023,red
80,283,3rd Qtr,4:27,True,2,5,True,89,83,SAC,GSW,2023,green
65,48,4th Qtr,11:26,False,2,19,True,102,94,SAC,GSW,2023,red
84,298,4th Qtr,8:49,True,2,7,True,108,107,SAC,GSW,2023,green
153,33,4th Qtr,8:35,True,2,23,True,110,107,SAC,GSW,2023,green
318,358,4th Qtr,7:25,True,3,29,True,114,109,SAC,GSW,2023,green
278,90,4th Qtr,6:39,False,3,27,True,114,109,SAC,GSW,2023,red
70,194,4th Qtr,5:52,False,2,5,True,114,113,SAC,GSW,2023,red
257,438,4th Qtr,4:10,True,3,29,True,121,117,SAC,GSW,2023,green
257,438,4th Qtr,0:57,False,3,29,True,126,121,SAC,GSW,2023,red
211,249,4th Qtr,0:14,False,2,16,True,126,125,SAC,GSW,2023,red
85,172,1st Qtr,3:23,False,2,8,False,21,28,SAC,GSW,2023,red
316,377,1st Qtr,3:04,True,3,30,False,24,31,SAC,GSW,2023,green
284,113,1st Qtr,0:06,True,3,27,False,33,36,SAC,GSW,2023,green
73,207,2nd Qtr,10:54,True,2,4,False,35,36,SAC,GSW,2023,green
177,124,2nd Qtr,9:48,True,2,17,False,37,39,SAC,GSW,2023,green
213,144,2nd Qtr,8:53,True,2,19,False,39,41,SAC,GSW,2023,green
251,101,2nd Qtr,8:34,False,3,24,False,39,43,SAC,GSW,2023,red
188,32,2nd Qtr,6:32,False,3,25,False,41,47,SAC,GSW,2023,red
333,252,2nd Qtr,0:31,False,3,28,True,60,54,SAC,GSW,2023,red
180,351,2nd Qtr,0:00,False,2,17,True,60,56,SAC,GSW,2023,red
163,472,3rd Qtr,10:45,False,3,26,True,60,58,SAC,GSW,2023,red
164,15,3rd Qtr,8:53,False,3,25,True,66,63,SAC,GSW,2023,red
171,297,3rd Qtr,8:18,True,2,13,True,69,65,SAC,GSW,2023,green
62,219,3rd Qtr,6:22,True,2,2,True,78,70,SAC,GSW,2023,green
216,250,3rd Qtr,4:06,False,2,17,True,83,79,SAC,GSW,2023,red
312,266,3rd Qtr,4:01,False,3,26,True,83,79,SAC,GSW,2023,red
74,217,3rd Qtr,3:15,True,2,3,True,87,81,SAC,GSW,2023,green
80,265,4th Qtr,11:02,False,2,4,True,99,92,SAC,GSW,2023,red
64,263,4th Qtr,9:08,True,2,3,True,105,93,SAC,GSW,2023,green
208,444,4th Qtr,6:34,False,3,26,True,107,103,SAC,GSW,2023,red
54,62,4th Qtr,6:07,False,2,18,True,107,103,SAC,GSW,2023,red
79,132,4th Qtr,5:21,True,2,11,True,109,106,SAC,GSW,2023,green
78,298,4th Qtr,2:10,True,2,6,True,117,112,SAC,GSW,2023,green
309,172,4th Qtr,1:45,False,3,27,True,117,112,SAC,GSW,2023,red
80,245,4th Qtr,0:22,True,2,3,True,121,114,SAC,GSW,2023,green
348,237,1st Qtr,9:08,True,3,30,False,3,8,SAC,GSW,2023,green
144,338,1st Qtr,8:43,True,2,14,False,5,8,SAC,GSW,2023,green
289,408,1st Qtr,1:32,False,3,29,True,22,21,SAC,GSW,2023,red
238,417,2nd Qtr,11:26,False,3,26,False,25,25,SAC,GSW,2023,red
351,190,2nd Qtr,6:37,True,3,31,False,38,43,SAC,GSW,2023,green
77,273,2nd Qtr,5:48,False,2,4,False,38,43,SAC,GSW,2023,red
71,273,2nd Qtr,2:47,False,2,4,False,43,53,SAC,GSW,2023,red
146,351,2nd Qtr,0:04,False,2,15,False,51,58,SAC,GSW,2023,red
271,358,2nd Qtr,0:01,False,3,25,False,51,58,SAC,GSW,2023,red
294,368,3rd Qtr,10:51,False,3,28,False,53,61,SAC,GSW,2023,red
136,259,3rd Qtr,8:32,True,2,9,False,61,67,SAC,GSW,2023,green
238,82,3rd Qtr,6:57,True,3,24,False,66,72,SAC,GSW,2023,green
228,54,3rd Qtr,2:16,False,3,26,False,75,87,SAC,GSW,2023,red
264,405,4th Qtr,11:12,True,3,27,False,83,90,SAC,GSW,2023,green
77,202,4th Qtr,10:31,True,2,5,False,85,93,SAC,GSW,2023,green
239,434,4th Qtr,9:28,True,3,27,False,89,99,SAC,GSW,2023,green
208,142,4th Qtr,8:59,True,2,19,False,91,102,SAC,GSW,2023,green
269,423,4th Qtr,7:51,False,3,29,False,94,104,SAC,GSW,2023,red
84,296,4th Qtr,5:48,False,2,7,False,96,109,SAC,GSW,2023,red
73,217,4th Qtr,4:41,False,2,3,False,96,112,SAC,GSW,2023,red
282,124,4th Qtr,3:57,False,3,26,False,97,114,SAC,GSW,2023,red
277,374,1st Qtr,10:55,False,3,26,False,2,5,SAC,GSW,2023,red
302,207,1st Qtr,9:06,True,3,25,True,10,9,SAC,GSW,2023,green
53,314,1st Qtr,3:49,True,2,7,True,20,15,SAC,GSW,2023,green
62,264,1st Qtr,2:21,True,2,3,True,25,22,SAC,GSW,2023,green
271,368,1st Qtr,1:55,False,3,26,False,25,25,SAC,GSW,2023,red
328,378,1st Qtr,0:56,True,3,31,True,30,28,SAC,GSW,2023,green
64,264,2nd Qtr,10:48,True,2,3,False,32,33,SAC,GSW,2023,green
179,152,2nd Qtr,9:15,False,2,16,False,37,38,SAC,GSW,2023,red
285,172,2nd Qtr,9:07,False,3,24,False,37,38,SAC,GSW,2023,red
295,329,2nd Qtr,5:41,True,3,26,False,45,47,SAC,GSW,2023,green
125,277,2nd Qtr,5:12,True,2,8,False,47,47,SAC,GSW,2023,green
238,434,2nd Qtr,4:43,False,3,27,False,47,50,SAC,GSW,2023,red
303,290,2nd Qtr,3:52,False,3,26,False,49,51,SAC,GSW,2023,red
199,328,2nd Qtr,2:34,False,2,17,False,51,54,SAC,GSW,2023,red
275,142,2nd Qtr,1:00,True,3,25,False,56,58,SAC,GSW,2023,green
259,383,3rd Qtr,11:22,True,3,25,True,59,58,SAC,GSW,2023,green
288,357,3rd Qtr,10:53,False,3,26,False,59,59,SAC,GSW,2023,red
163,187,3rd Qtr,8:35,True,2,12,True,66,62,SAC,GSW,2023,green
58,232,3rd Qtr,8:03,False,2,1,True,67,62,SAC,GSW,2023,red
67,10,3rd Qtr,7:58,False,3,23,True,67,62,SAC,GSW,2023,red
83,240,3rd Qtr,7:50,True,2,3,True,69,62,SAC,GSW,2023,green
68,213,3rd Qtr,7:17,False,2,3,True,69,64,SAC,GSW,2023,red
246,54,3rd Qtr,4:27,False,3,27,True,73,66,SAC,GSW,2023,red
67,223,3rd Qtr,4:00,False,2,2,True,75,66,SAC,GSW,2023,red
162,375,3rd Qtr,2:53,False,2,18,True,78,68,SAC,GSW,2023,red
69,263,3rd Qtr,2:18,True,2,3,True,80,70,SAC,GSW,2023,green
79,224,3rd Qtr,1:46,True,2,3,True,82,73,SAC,GSW,2023,green
305,343,4th Qtr,11:33,False,3,27,True,91,81,SAC,GSW,2023,red
154,151,4th Qtr,10:47,True,2,14,True,93,81,SAC,GSW,2023,green
228,169,4th Qtr,9:59,False,2,19,True,93,81,SAC,GSW,2023,red
75,219,4th Qtr,9:10,True,2,3,True,95,81,SAC,GSW,2023,green
64,227,4th Qtr,8:07,True,2,2,True,97,83,SAC,GSW,2023,green
316,231,4th Qtr,7:46,True,3,27,True,100,83,SAC,GSW,2023,green
256,434,4th Qtr,6:50,False,3,28,True,102,83,SAC,GSW,2023,red
220,148,4th Qtr,6:40,True,2,19,True,104,83,SAC,GSW,2023,green
67,473,4th Qtr,5:56,True,3,23,True,107,85,SAC,GSW,2023,green
276,90,4th Qtr,3:34,False,3,27,True,111,91,SAC,GSW,2023,red
66,245,4th Qtr,2:57,True,2,2,True,115,91,SAC,GSW,2023,green
326,148,1st Qtr,9:55,False,3,29,True,5,2,LAL,GSW,2023,red
235,323,1st Qtr,9:29,True,2,20,True,7,2,LAL,GSW,2023,green
136,237,1st Qtr,2:52,False,2,9,True,21,19,LAL,GSW,2023,red
61,205,1st Qtr,1:58,True,2,4,True,25,23,LAL,GSW,2023,green
226,31,1st Qtr,1:37,True,3,27,True,28,23,LAL,GSW,2023,green
283,52,1st Qtr,0:56,True,3,30,True,31,25,LAL,GSW,2023,green
280,373,1st Qtr,0:34,False,3,27,True,31,27,LAL,GSW,2023,red
74,273,2nd Qtr,11:38,False,2,4,True,31,29,LAL,GSW,2023,red
245,52,2nd Qtr,8:29,False,3,27,False,35,38,LAL,GSW,2023,red
84,468,2nd Qtr,2:54,False,3,23,True,56,53,LAL,GSW,2023,red
187,23,2nd Qtr,2:30,False,3,26,True,56,55,LAL,GSW,2023,red
48,392,3rd Qtr,8:11,False,2,15,False,71,73,LAL,GSW,2023,red
302,175,3rd Qtr,7:01,True,3,26,False,76,78,LAL,GSW,2023,green
203,249,3rd Qtr,4:57,False,2,15,False,76,86,LAL,GSW,2023,red
256,82,4th Qtr,9:38,True,3,26,False,95,99,LAL,GSW,2023,green
178,385,4th Qtr,9:04,False,2,19,False,95,101,LAL,GSW,2023,red
254,90,4th Qtr,7:52,True,3,25,False,98,105,LAL,GSW,2023,green
235,447,4th Qtr,6:48,False,3,28,False,98,108,LAL,GSW,2023,red
61,346,4th Qtr,5:44,True,2,11,False,100,112,LAL,GSW,2023,green
87,198,4th Qtr,4:50,False,2,6,False,104,112,LAL,GSW,2023,red
69,286,4th Qtr,4:32,True,2,5,False,106,112,LAL,GSW,2023,green
228,57,4th Qtr,3:35,False,3,26,False,106,112,LAL,GSW,2023,red
235,442,4th Qtr,1:38,True,3,27,False,112,112,LAL,GSW,2023,green
111,252,4th Qtr,1:08,False,2,6,False,112,114,LAL,GSW,2023,red
277,95,1st Qtr,9:05,True,3,27,True,9,7,LAL,GSW,2023,green
73,303,1st Qtr,1:13,False,2,7,False,22,26,LAL,GSW,2023,red
211,365,1st Qtr,0:20,True,2,20,False,26,31,LAL,GSW,2023,green
305,341,2nd Qtr,11:51,False,3,27,False,26,33,LAL,GSW,2023,red
84,281,2nd Qtr,8:38,True,2,5,True,38,35,LAL,GSW,2023,green
85,199,3rd Qtr,7:15,True,2,5,True,84,66,LAL,GSW,2023,green
228,205,3rd Qtr,3:47,True,2,18,True,94,72,LAL,GSW,2023,green
70,295,3rd Qtr,3:21,False,2,6,True,94,72,LAL,GSW,2023,red
215,438,3rd Qtr,1:07,True,3,26,True,105,78,LAL,GSW,2023,green
28,410,3rd Qtr,0:35,False,2,17,True,106,78,LAL,GSW,2023,red
268,102,4th Qtr,9:43,True,3,26,True,113,82,LAL,GSW,2023,green
247,437,4th Qtr,8:53,False,3,28,True,114,86,LAL,GSW,2023,red
66,271,1st Qtr,10:35,False,2,3,False,0,3,LAL,GSW,2023,red
135,177,1st Qtr,9:53,True,2,11,False,2,6,LAL,GSW,2023,green
271,398,1st Qtr,7:21,True,3,27,False,9,13,LAL,GSW,2023,green
235,422,1st Qtr,5:48,False,3,26,False,12,17,LAL,GSW,2023,red
105,280,1st Qtr,5:19,False,2,7,False,12,17,LAL,GSW,2023,red
99,228,1st Qtr,4:45,True,2,5,False,14,19,LAL,GSW,2023,green
302,130,2nd Qtr,10:53,False,3,27,True,30,26,LAL,GSW,2023,red
302,140,2nd Qtr,9:54,False,3,27,True,30,26,LAL,GSW,2023,red
125,466,2nd Qtr,8:23,True,3,24,True,37,29,LAL,GSW,2023,green
293,333,2nd Qtr,7:07,False,3,26,True,40,31,LAL,GSW,2023,red
91,257,2nd Qtr,5:37,False,2,4,True,40,35,LAL,GSW,2023,red
87,240,2nd Qtr,1:32,True,2,4,False,48,51,LAL,GSW,2023,green
64,252,3rd Qtr,8:38,False,2,2,False,50,65,LAL,GSW,2023,red
173,295,3rd Qtr,7:57,False,2,13,False,50,67,LAL,GSW,2023,red
322,187,3rd Qtr,7:04,True,3,28,False,55,69,LAL,GSW,2023,green
109,231,3rd Qtr,6:22,False,2,6,False,55,71,LAL,GSW,2023,red
60,227,3rd Qtr,5:11,True,2,2,False,61,71,LAL,GSW,2023,green
311,204,3rd Qtr,4:19,True,3,26,False,64,76,LAL,GSW,2023,green
93,236,3rd Qtr,3:35,True,2,4,False,66,76,LAL,GSW,2023,green
324,300,3rd Qtr,2:56,False,3,28,False,66,78,LAL,GSW,2023,red
305,142,4th Qtr,11:12,False,3,27,False,68,90,LAL,GSW,2023,red
237,437,1st Qtr,10:20,True,3,27,False,3,4,LAL,GSW,2023,green
79,9,1st Qtr,7:25,False,3,23,True,11,8,LAL,GSW,2023,red
63,240,2nd Qtr,11:39,True,2,1,True,23,22,LAL,GSW,2023,green
171,159,2nd Qtr,11:06,True,2,15,True,25,24,LAL,GSW,2023,green
63,249,2nd Qtr,9:10,False,2,2,True,31,28,LAL,GSW,2023,red
315,372,2nd Qtr,7:30,False,3,30,True,33,30,LAL,GSW,2023,red
288,393,2nd Qtr,6:22,False,3,28,False,33,35,LAL,GSW,2023,red
67,243,2nd Qtr,3:49,False,2,2,False,38,40,LAL,GSW,2023,red
54,189,2nd Qtr,2:54,True,2,5,False,40,43,LAL,GSW,2023,green
265,398,2nd Qtr,1:34,True,3,27,False,45,45,LAL,GSW,2023,green
78,242,2nd Qtr,1:08,True,2,3,False,47,47,LAL,GSW,2023,green
303,163,3rd Qtr,11:06,False,3,26,True,54,49,LAL,GSW,2023,red
305,152,3rd Qtr,10:57,False,3,27,True,54,49,LAL,GSW,2023,red
313,170,3rd Qtr,9:12,False,3,27,True,57,56,LAL,GSW,2023,red
73,248,3rd Qtr,7:07,True,2,2,True,68,59,LAL,GSW,2023,green
80,225,3rd Qtr,1:41,True,2,3,True,81,75,LAL,GSW,2023,green
54,253,3rd Qtr,1:23,False,2,1,True,81,75,LAL,GSW,2023,red
324,167,3rd Qtr,0:48,False,3,28,True,81,75,LAL,GSW,2023,red
365,350,3rd Qtr,0:01,False,3,33,True,84,77,LAL,GSW,2023,red
229,66,4th Qtr,10:08,False,3,25,False,84,84,LAL,GSW,2023,red
72,244,4th Qtr,9:14,False,2,2,False,84,86,LAL,GSW,2023,red
81,403,4th Qtr,8:42,True,2,17,False,86,86,LAL,GSW,2023,green
302,287,4th Qtr,8:15,True,3,26,True,89,88,LAL,GSW,2023,green
78,210,4th Qtr,7:28,False,2,4,False,90,90,LAL,GSW,2023,red
298,369,4th Qtr,6:20,False,3,28,True,92,90,LAL,GSW,2023,red
108,222,4th Qtr,4:48,False,2,6,False,94,94,LAL,GSW,2023,red
188,161,4th Qtr,4:00,True,2,16,True,96,94,LAL,GSW,2023,green
88,236,4th Qtr,1:05,True,2,4,False,101,102,LAL,GSW,2023,green
221,183,4th Qtr,0:26,False,2,18,False,101,102,LAL,GSW,2023,red
326,139,4th Qtr,0:17,False,3,29,False,101,102,LAL,GSW,2023,red
307,390,1st Qtr,7:30,True,3,30,True,17,5,LAL,GSW,2023,green
144,88,1st Qtr,5:53,False,2,18,True,19,10,LAL,GSW,2023,red
318,213,2nd Qtr,10:52,False,3,27,False,32,34,LAL,GSW,2023,red
118,236,2nd Qtr,10:20,True,2,7,True,36,34,LAL,GSW,2023,green
341,228,2nd Qtr,9:57,False,3,29,False,36,36,LAL,GSW,2023,red
100,273,2nd Qtr,8:38,True,2,6,True,42,41,LAL,GSW,2023,green
323,233,2nd Qtr,8:17,False,3,27,False,42,43,LAL,GSW,2023,red
77,276,2nd Qtr,5:20,True,2,4,True,54,50,LAL,GSW,2023,green
285,49,2nd Qtr,1:37,False,3,30,True,64,57,LAL,GSW,2023,red
331,320,2nd Qtr,0:01,True,3,29,True,70,59,LAL,GSW,2023,green
94,330,3rd Qtr,11:43,True,2,10,True,72,59,LAL,GSW,2023,green
87,288,3rd Qtr,10:15,False,2,6,True,75,59,LAL,GSW,2023,red
82,293,3rd Qtr,6:39,False,2,6,True,83,68,LAL,GSW,2023,red
336,264,3rd Qtr,6:32,False,3,29,True,83,68,LAL,GSW,2023,red
82,293,3rd Qtr,4:48,True,2,6,True,87,73,LAL,GSW,2023,green
83,219,3rd Qtr,4:25,False,2,4,True,87,73,LAL,GSW,2023,red
26,10,3rd Qtr,2:53,False,3,23,True,89,75,LAL,GSW,2023,red
53,207,3rd Qtr,2:31,True,2,3,True,91,75,LAL,GSW,2023,green
228,293,4th Qtr,10:41,True,2,19,True,95,82,LAL,GSW,2023,green
347,257,4th Qtr,10:02,False,3,30,True,95,82,LAL,GSW,2023,red
78,126,4th Qtr,5:09,True,2,12,True,106,95,LAL,GSW,2023,green
72,471,4th Qtr,4:42,True,3,23,True,109,95,LAL,GSW,2023,green
151,127,4th Qtr,3:59,True,2,15,True,111,98,LAL,GSW,2023,green
305,367,4th Qtr,3:19,False,3,28,True,111,100,LAL,GSW,2023,red
266,403,1st Qtr,8:16,False,3,27,False,7,13,LAL,GSW,2023,red
272,388,1st Qtr,7:57,False,3,27,False,7,15,LAL,GSW,2023,red
281,373,1st Qtr,5:08,False,3,27,False,10,24,LAL,GSW,2023,red
224,168,1st Qtr,3:11,False,2,19,False,12,27,LAL,GSW,2023,red
67,262,1st Qtr,2:49,True,2,3,False,14,27,LAL,GSW,2023,green
281,382,1st Qtr,1:23,True,3,27,False,21,31,LAL,GSW,2023,green
69,240,1st Qtr,0:42,True,2,2,False,23,31,LAL,GSW,2023,green
251,417,1st Qtr,0:01,False,3,27,False,26,31,LAL,GSW,2023,red
210,445,2nd Qtr,7:07,False,3,26,False,33,39,LAL,GSW,2023,red
97,217,2nd Qtr,2:04,False,2,5,False,44,53,LAL,GSW,2023,red
180,75,3rd Qtr,11:46,False,2,21,False,46,56,LAL,GSW,2023,red
117,222,3rd Qtr,9:37,True,2,7,False,50,64,LAL,GSW,2023,green
73,244,3rd Qtr,8:39,False,2,2,False,53,66,LAL,GSW,2023,red
278,382,3rd Qtr,7:53,False,3,27,False,53,70,LAL,GSW,2023,red
290,128,3rd Qtr,7:23,True,3,26,False,56,72,LAL,GSW,2023,green
67,228,3rd Qtr,6:44,True,2,2,False,58,72,LAL,GSW,2023,green
138,248,3rd Qtr,5:01,True,2,9,False,63,76,LAL,GSW,2023,green
145,288,3rd Qtr,3:59,False,2,11,False,63,81,LAL,GSW,2023,red
95,241,3rd Qtr,2:59,True,2,5,False,67,83,LAL,GSW,2023,green
65,231,3rd Qtr,1:35,True,2,2,False,72,88,LAL,GSW,2023,green
319,238,3rd Qtr,0:23,False,3,27,False,75,91,LAL,GSW,2023,red
86,238,4th Qtr,9:58,False,2,4,False,80,96,LAL,GSW,2023,red
286,379,4th Qtr,9:49,False,3,27,False,80,96,LAL,GSW,2023,red
185,79,4th Qtr,8:34,False,2,21,False,80,100,LAL,GSW,2023,red
193,19,4th Qtr,8:28,False,3,26,False,80,100,LAL,GSW,2023,red
332,214,4th Qtr,6:23,False,3,28,False,85,108,LAL,GSW,2023,red
310,240,4th Qtr,6:11,True,3,26,False,88,108,LAL,GSW,2023,green
329,283,4th Qtr,4:29,True,3,28,False,94,111,LAL,GSW,2023,green
